intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID
140.8281898486174,-2.060584313159163,0.009209897517751262,0.0010607927583668208,-215.98135029006548,-30.495086874777936,-0.25922994006386946,0.04670623217496201,-0.007420674848088575,0.5045356478422919,-266.98304802670333,0.1188188153760024,0.5060168218038195,0.5156587400684098,0.6892905709276061,-0.0020343594353713955,-5.78836172544202e-07,-3.56530699101803e-07,-4.631342454318059e-08,-6.7477112174157945,14.73689729605343,-9.594611017330227,-35.8220360052597,11.934355313539623,-10.782830939927981,0.0020932786081536985,-25.179445154168256,26.374527670786826,3.6049122255949945e-05,-0.0007784631218087346,15.947106956451945,-0.0901980430467036,126.68913490770505,37.51870773736182,21300
143.36883447521978,5.670855478985146,0.07059152211575483,-0.004932401857504764,-504.007368501548,-2.5656959971570004,0.05727228529073284,0.023631750644680764,-0.007579614139864506,1.8594085735688015,-263.966226852501,0.12206358601998707,0.567152114253835,0.4564360632895488,0.6485890358769846,-0.002756857557864819,-4.132835518691965e-07,-2.2269609874820928e-07,-5.125791176930431e-08,-10.243329814761628,24.295880346711698,-13.342746197262642,-19.645610188287538,10.494659878034673,-15.890508036251564,0.00021878753366859872,-33.650701091261226,32.17001306395124,1.945225532027557e-05,-0.0005454287232807897,15.865587179172362,-0.08417822692258546,126.69545880461988,37.52241686372307,21301
142.79315794228057,8.488709675749073,0.09718339959281246,-0.0074890153961743545,-608.4955536173155,5.82973874795482,0.19395991948720046,0.011647636070034608,-0.007737338658772909,2.872748550119363,-254.51950855034818,0.1221749050470236,0.5929607738649039,0.4291879473224892,0.6172058009705474,-0.0030583300266181675,-3.838514311743383e-07,-1.9689921349522303e-07,-4.7340827711418533e-08,-11.43841313420645,29.65748013925449,-13.739290548354283,-12.1624101079539,9.829609241860144,-18.68261203967016,-0.00015297217544685707,-34.936347830536604,33.73241185166173,1.1176491283055049e-05,-0.0004426363816978834,15.509260892214488,-0.08452044393436768,126.70134171772969,37.52233877708572,21302
141.93303385387242,4.329615716598406,0.0716370648328235,-0.005009773307360186,-498.26297979724205,-1.3216417084095573,0.0019200762420032373,0.025350438488322854,-0.00767909831337403,1.846048501553894,-260.540966009879,0.11861012887751893,0.5625415993054091,0.4686939536910438,0.6468617774574366,-0.0025446396801927728,-4.4576912256373245e-07,-2.495224306766637e-07,-4.6999281264494776e-08,-9.74564413697209,25.90759786348351,-11.382162305152788,-20.659502096654226,10.677479927743626,-16.219538041480725,0.00039178259791328184,-32.77599749668151,31.752814269049907,2.2330106777632375e-05,-0.0005630825202986308,15.516840703512687,-0.08748422987887985,126.69872979436714,37.51898140944887,21303
140.83739180338483,7.285327947668652,0.09781761716679498,-0.007527456291367933,-602.0701726634464,7.644966404365939,0.13502463754325633,0.012829514082333278,-0.007811219529068907,2.8466227891462883,-250.7439386812757,0.1191793382241937,0.5858342140922546,0.4352845714211653,0.6142598544979154,-0.0028205772878617907,-4.0887311703618335e-07,-2.1979467564117867e-07,-4.288435669671945e-08,-11.072559928515926,30.663170723821594,-12.039336343895815,-13.431489690074697,9.96053806241491,-18.880954103894833,5.704962848376074e-05,-33.90593347968384,33.29031815326231,1.4398724653058339e-05,-0.0004539515058606175,15.060442383832465,-0.08698883328986695,126.70341884326405,37.519318995056054,21304
140.3704102618268,3.0103965668192925,0.07651837500925511,-0.00545498839032384,-507.54927415870344,1.2228774704984522,-0.0464536491076458,0.02599971596399751,-0.007862769769266384,2.011363759522418,-253.64496123543742,0.11387250468458623,0.562045462050202,0.48095096605055854,0.6394068703331103,-0.002300758757284625,-4.811817987957281e-07,-2.7788297613291513e-07,-3.8843666872070705e-08,-9.255102972978007,28.99024020472618,-8.731645919615682,-20.786313012226742,10.767277818856575,-17.115736829426886,0.0005341140803687566,-31.87148921838038,31.460006591573652,2.5205984466299774e-05,-0.000569821267076223,14.87572815920581,-0.09226336747614118,126.70300423971963,37.515329100586754,21305
139.35782561832434,-0.699234689416969,0.03919192725108221,-0.0018755065727181644,-340.217682168813,-14.815016417617668,-0.19810429687023978,0.03815471149418177,-0.007521662936401941,1.147842899172805,-259.79568107218086,0.11310257483748885,0.5227320148780701,0.5075831461095417,0.6654041286835591,-0.0020247514928977825,-5.358668265189667e-07,-3.1518116354864693e-07,-4.301796651027269e-08,-6.665951320354578,23.15598297597348,-7.137662724164987,-29.643075789073084,11.410724897418005,-13.834213715002479,0.0012539961433271941,-27.627960155538776,28.27700636500344,3.2557697407067074e-05,-0.0006914226609642649,15.324311874327199,-0.09363261998019524,126.69720548857926,37.51567898613793,21306
134.54957159977516,-8.51302917564779,-0.014023520706999153,0.003439546672134131,-57.93340197615246,-41.48603198751952,-0.4792430805877824,0.05574039005705112,-0.007023899372049694,0.2993971634476711,-257.6863464941031,0.1091942966580061,0.45344399581656464,0.5408392582136348,0.6780694991407407,-0.0015201764102587545,-7.123584703324149e-07,-4.2319045145021317e-07,-5.100777014023213e-08,-2.836771754711318,15.49697716380304,-2.8781396100242085,-43.357137786719676,12.518719052641679,-9.876528333713416,0.0030751142399386665,-17.952812856469432,22.45856351147954,4.5112487859898656e-05,-0.0008993663538574015,15.203506853721223,-0.10290649310509806,126.69309964043227,37.512529261238306,21307
128.37332691054831,-11.517603184404662,-0.029204947018615778,0.004965391709738845,57.90918052238403,-48.037445263708555,-0.5823380269039372,0.05716927784824453,-0.00661172683194108,0.7381077651719634,-250.63343032509192,0.10177809212773639,0.4138412048993081,0.5225826549100536,0.6632778665749994,-0.001242357536382998,-7.537733887314417e-07,-4.1781007295202004e-07,-6.014430327944469e-08,0.9477263892305121,17.278070693907694,2.112274623426152,-46.43589581683939,12.433100248252597,-9.960112829136659,0.003542509469125984,-13.267559127952763,20.335524727487986,4.78984188098664e-05,-0.0009311658195280184,14.371592374590655,-0.11240791970262419,126.69463592515947,37.50972402615308,21308
137.5379932304825,-4.9360204830876535,0.03959445361547271,-0.0018408160761966084,-321.80370714888755,-14.683621798906978,-0.32002413718403216,0.04384159343214161,-0.007564602155911795,1.0342762889801393,-248.41152714896145,0.10535625406869026,0.5069223091538204,0.5387296146834383,0.6532547715743771,-0.0015772217414833395,-6.075786051729343e-07,-3.5326534545335325e-07,-3.333482634978271e-08,-4.981163059504067,26.89653433618746,-2.0518787235550646,-32.11778812108152,11.663837556163859,-14.532263280204324,0.001490226283871214,-24.9039312023379,26.834904812972987,3.955707527206807e-05,-0.0007453247395835838,14.35656296174854,-0.1031492133155936,126.70257157044347,37.51088024429188,21309
