intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID
167.14123244299003,-23.07507543283984,0.02287702297211668,0.0026784386175036762,-294.0860162580982,-27.448355641602824,0.1581717655052249,0.0357948499752916,-0.022137327785113292,2.435779375112708,-180.68756261389325,0.12695151869230253,0.38462541400987377,0.1890241072010838,0.7248164239048747,-0.0024293551002873915,-1.7852713851713797e-06,1.6597372867663976e-06,-2.8583993235022646e-07,0.7092929111320023,-0.026250825508022047,-22.917446477994957,-2.2516486604830424,10.127214862906252,-21.64293221220751,0.003821770013800555,-19.575705691828695,12.882250048387833,2.030195756417696e-05,-0.00027266096706858345,9.204349447082805,-0.23540568542173418,126.68913490770505,37.51870773736182,21300
167.20613406526726,-23.523804909929815,0.021753601018197934,0.0025610159895465886,-293.1319040351825,-27.418182267033597,0.15793829492291347,0.03385339970219739,-0.022975522527867862,2.5825346552685873,-180.45427997552224,0.12732307216166994,0.39589681240992725,0.16960203839550111,0.7215866665843879,-0.0022735560411908063,-1.7965082194327266e-06,1.6907973229555493e-06,-2.2928619361901005e-07,1.8293430955214727,-1.1006148314649202,-22.7222960125353,-1.696941900940832,10.099412672042366,-21.68356250389228,0.003670611658266199,-19.56020727045627,12.848276257628664,2.079531329674083e-05,-0.00036280659299522743,10.084151652752004,-0.20488299374850766,126.69545880461988,37.52241686372307,21301
167.3168002376051,-23.744020169990584,0.02042846630556417,0.002443053713334491,-291.7066408425195,-27.307925307109564,0.14242127176758496,0.03472546126653985,-0.022779307607094988,2.7341757717469153,-178.1910140496363,0.1278672708249213,0.41438077532176876,0.0859963106117401,0.6959992717499012,-0.001958787914376987,-1.8701842703510827e-06,8.920680996352343e-07,-2.0431725293686132e-07,2.095920500595249,-1.846920510088248,-22.043001785407526,-1.681039572294361,9.89140038325203,-21.95390923220551,0.0027793179206159198,-19.509587012890215,12.883431850943781,2.2998489127885058e-05,-0.00037626863122149404,10.380387515557914,-0.1527626116954211,126.70134171772969,37.52233877708572,21302
167.27320562151124,-23.26560332034512,0.02109921242779736,0.00252382880072868,-292.34069814508405,-27.32322808644941,0.13401453787154582,0.036081383766170996,-0.02147018093317751,2.71193794633888,-177.70620177155902,0.12784281754423557,0.4056209537400474,0.15450458267745268,0.7040710919764588,-0.0020408221888633545,-1.922955939872062e-06,6.176296521562706e-07,-2.440682223675828e-07,1.5774224600603977,-1.1750019791717925,-22.40294856569875,-2.4694847384163356,9.792197568105593,-22.10219447438419,0.0024372208865807805,-19.51889184325212,12.90040029561083,2.3751657077540016e-05,-0.00037113814621909203,9.6173999505854,-0.18964038332940808,126.69872979436714,37.51898140944887,21303
167.34998725886783,-23.347362572861183,0.019842491665521413,0.002408859535236664,-291.4021492515127,-27.254101852761217,0.11840453659837545,0.03681411434911859,-0.02065451940894717,2.7918528029023304,-175.06233876498862,0.12820059303498552,0.4211701496296834,0.06152634659000976,0.6413085993994505,-0.0018405429041796085,-2.0337939325437667e-06,3.169868335081432e-07,-2.1595102587167582e-07,1.5320507491811406,-1.8169050724595248,-21.67635735347312,-2.2967090264157473,9.651678653019648,-22.30592580341454,0.0014179475103459761,-19.475401508087245,12.941479265482004,2.578187438831144e-05,-0.00037733758834584307,9.95791198419776,-0.13380620260962747,126.70341884326405,37.519318995056054,21304
167.16822777639305,-23.048390348631365,0.019576364465783015,0.0024102582447502394,-293.30529060352785,-27.40121892384525,0.0939398464312703,0.03797960366090576,-0.018238090142559983,2.729645474757323,-173.96077741046133,0.1279128919082863,0.4143444572998083,0.1179950955571236,0.6197762049995368,-0.0018801174196033253,-1.9057553986408884e-06,1.9223856206625804e-07,-2.415781708727354e-07,0.5631009264143261,-1.8806440704813507,-22.199225803617654,-3.3470406567504583,9.382184239623097,-22.664782988645293,0.00030774568484418776,-19.5387162944551,12.899217333698008,2.7696250044889508e-05,-0.0003753168597733701,9.153630142465545,-0.15067604281301664,126.70300423971963,37.515329100586754,21305
167.17126403206157,-23.018520954672564,0.021125184581629368,0.0025497597288832823,-293.5863588029533,-27.397315140170438,0.11720627675690276,0.03727134907062371,-0.02013465832157339,2.6543879577251257,-177.233236724752,0.12766219513762866,0.3997464204943513,0.19391974822636382,0.7075219054755394,-0.0020739909450438973,-1.8966787775759237e-06,3.924681865461828e-07,-2.751221021407135e-07,0.8212590730927549,-0.9208172197300986,-22.730887263826304,-3.3197038764115403,9.603596515784073,-22.33161819449282,0.0018459517014274645,-19.551533987008415,12.88996443076032,2.4734110335744502e-05,-0.00036463919103736045,9.054576904616232,-0.20688644288467217,126.69720548857926,37.51567898613793,21306
167.14047557785912,-22.76849057206082,0.021774560139638063,0.002628333981103322,-294.2158341415426,-27.404672508754153,0.10865443665249369,0.038657230522448,-0.01955060818938668,2.572255297109085,-177.51536030405924,0.12744661060691534,0.3903945042523526,0.22039154510358203,0.7359980510493249,-0.0021500544615662637,-1.7379600020985344e-06,4.452847248151858e-07,-3.206210709548319e-07,0.12142376138340483,0.3909104633805587,-23.056399831706088,-4.008901289561542,9.517034285422321,-22.36276951335353,0.0019674504749361737,-19.555817738985127,12.917471182937419,2.483674076343518e-05,-0.00032418687340677384,8.589871352006698,-0.220015108855819,126.69309964043227,37.512529261238306,21307
167.0153299560436,-22.482692393854187,0.020695527597209128,0.0025574567069190602,-295.5238143639079,-27.512159179128517,0.06756691607870008,0.03974867986353456,-0.017413236964279433,2.5572867142611675,-175.37302082402357,0.12730815651175353,0.39070447000263936,0.23605902920197788,0.7385340634224866,-0.0020669128427716317,-1.6019168784428124e-06,2.698919996497195e-07,-3.2992094103707787e-07,-0.6544366265130668,0.09225105170446746,-23.3708873985075,-5.124400021590252,9.08248501551568,-22.81822035747917,0.0004758514401678282,-19.595416169323336,12.887279625061684,2.7455354840846892e-05,-0.0003285266498910373,8.299528283180015,-0.20399378987314865,126.69463592515947,37.50972402615308,21308
167.010994605898,-22.601430512574858,0.019612692860218228,0.002443891601261739,-294.8734495042734,-27.524020346112167,0.07134794370935552,0.03939499418865383,-0.015967030837836026,2.6876978557666917,-173.19950077036475,0.12765161573697625,0.4036123237319952,0.22414667899196972,0.6494206237988487,-0.0019489353480221163,-1.7125600862387036e-06,9.535772603723328e-08,-2.826581797552242e-07,-0.2547836847572045,-1.356139667435814,-22.980394350190057,-4.402358184315608,9.131399340648523,-22.956051183666634,-0.00044610067942043403,-19.59628214451327,12.862016149781262,2.9770580336344316e-05,-0.00036640981976862104,8.364837298036699,-0.19015745130803774,126.70257157044347,37.51088024429188,21309
