intercept,BAS_AR,도로길이고려_전체통합도,도로길이고려_국부통합도_R3,기초구역평균_전체통합도,기초구역평균_국부통합도_R3,도로율,평균 도로 길이,아파트시세변화_차분평균,평균최근접역거리,평균최근접정류장거리,건물노후도,공동주택 연면적 비율,근린생활시설 연면적 비율,단독주택 연면적 비율,아파트 가구수,외식업매출월평균변화량,서비스업매출월평균변화량,소매업매출월평균변화량,외식업매출비율,서비스업매출비율,소매업매출비율,외식업종다양성,서비스업종다양성,소매업종다양성,상가밀도,주중 / 주말 비율,06 to 18 / 18 to 06,개별공시지가 변화 차분평균,점포밀도,(주거인구+직장인구)/유동인구,주거인구/직장인구,x,y,BAS_ID
160.97790015635206,-22.103943269116535,0.008801973085772383,0.0033858933598456264,-238.43989580880356,-26.751078382343138,0.16702888898573096,0.030620024618223194,-0.019349579243689595,2.738929510138777,-170.73680737921222,0.12176870386294544,0.385243627922377,0.28182863900688004,0.6506616647618542,-0.0023623071245006937,-1.5412238772508855e-06,1.3760492296343e-06,-2.4321132754572555e-07,5.243147285678943,5.200619143677743,-17.20062504430509,-3.003399983279324,8.289660536655873,-21.154721663344255,0.006615723134483268,-19.554408899678556,12.624113555590743,9.643838470041565e-06,-0.0003903158013117217,9.748283640037855,-0.2123456327740896,126.68913490770505,37.51870773736182,21300
161.053035006671,-22.097427672067493,0.007729312538216711,0.0032757900480369253,-237.54332909163492,-26.71290275654777,0.16404947504784792,0.02924925227477989,-0.019881409511132504,2.8970025920424813,-170.24185053596062,0.12207087468029168,0.3999476478113536,0.2623210685252749,0.6375983143469548,-0.002093425156475315,-1.6559230796282044e-06,1.2538685937845125e-06,-2.000685340470359e-07,6.147683581156268,3.73083801776729,-16.887688048116335,-2.5239113088445198,8.227747028553381,-21.226880151939344,0.006392251656279793,-19.539773371985994,12.603189646329525,1.0171405203478096e-05,-0.0004380298123262787,10.403233523737317,-0.17708207737245193,126.69545880461988,37.52241686372307,21301
161.2303998572924,-21.486765718420738,0.006702286092918607,0.003186721019845168,-236.11070784320808,-26.578798864282383,0.14567620649073962,0.030690113073780494,-0.01944051078486662,3.0316021224246033,-167.15889619106287,0.12258887155362533,0.4194222025759455,0.16825778608789976,0.5844766878784442,-0.001812439610953486,-1.855406410412598e-06,4.897197878435953e-07,-1.7533050725029893e-07,6.173034209721488,3.1562233092014456,-16.000199926823946,-2.5077888282854115,7.97918197964896,-21.486683609633776,0.005067338535101169,-19.44931021916214,12.702981368591912,1.2268913972727865e-05,-0.00044646075778092837,10.664846493361065,-0.11942173875270484,126.70134171772969,37.52233877708572,21302
160.99501395803821,-21.44059295369689,0.0068149166139263705,0.0032178765614130737,-238.88770813414243,-26.785709505405897,0.12886819767610574,0.0310216162528514,-0.01815155920784967,2.913160967012015,-167.50703766159296,0.12209606532055058,0.40785077789492663,0.24184091133058294,0.5946579101088938,-0.0020227840471441147,-1.8010083803607298e-06,3.7507837349235603e-07,-2.0120091118350013e-07,5.158293212731849,2.965130406297945,-16.570185264675725,-3.536435220036881,7.743710360050785,-21.739202386473185,0.0045507467214107224,-19.537028467500914,12.640710844951148,1.2141967993678325e-05,-0.00044334078227661606,9.940109054874732,-0.1464498425333931,126.69872979436714,37.51898140944887,21303
161.15046707017837,-20.91999775032339,0.005977549100367092,0.0031386198491576917,-237.41154710746167,-26.663538952771404,0.11868967704738033,0.03236836500714328,-0.01729171220213924,2.9747856308256435,-164.19177019491207,0.12247406002971761,0.42238177372240615,0.14787037717470197,0.5221134364970849,-0.0018273930725089909,-1.7981384736786177e-06,2.5122593651096345e-07,-1.7826485812914698e-07,5.177872184836533,2.945907157897768,-15.796955142958778,-3.24759731437113,7.6449921635947815,-21.868073406431705,0.003140293037067134,-19.45262141978499,12.740302954912927,1.4400155189441494e-05,-0.0004472740820959575,10.281627674619823,-0.11393282274918382,126.70341884326405,37.519318995056054,21304
160.91266448719898,-20.70227561218087,0.0055010396616068935,0.003114645771319069,-239.93624256910078,-26.885384415832302,0.09331209961458697,0.032989513557560746,-0.015235819592766566,2.8479390201429657,-163.43390980057097,0.12191366715713466,0.4146968157226972,0.20091258211026108,0.5090409000075102,-0.0019079870653418145,-1.4663962713466236e-06,2.580766665239044e-07,-1.9336703144905234e-07,4.033333489975378,2.7526058196445096,-16.330790018791994,-4.2943216614498665,7.303027317859108,-22.21347406400495,0.0014618611095420318,-19.53299785942832,12.681220826647172,1.582632413943165e-05,-0.00044602964083610214,9.525640196855528,-0.12168313358784046,126.70300423971963,37.515329100586754,21305
160.8077107214731,-21.292128902668477,0.006557377278441399,0.003215303635861606,-241.08336426770128,-26.958730532395947,0.10621810602256594,0.03154231680843786,-0.016911615058603877,2.8030102217435533,-167.3368005632336,0.12166208107350562,0.4005553063097824,0.2891123603297961,0.6018750017585284,-0.002119365492978433,-1.6614076101349022e-06,2.965898539575547e-07,-2.1919157966944405e-07,4.189770830205629,2.934058853524208,-16.987259059836536,-4.512420680900387,7.459644404583597,-22.012864331842273,0.003729559314160565,-19.600694815910185,12.59793271963975,1.2787130527587265e-05,-0.0004398587589360996,9.410872185485026,-0.1617884150501276,126.69720548857926,37.51567898613793,21306
160.75277855068254,-21.190873640792404,0.00705826568124813,0.003278757566772797,-241.90486235617047,-26.999106250720416,0.09446370016478717,0.0322570896368663,-0.01662149452224051,2.7271638451973987,-167.83735208250096,0.12147190398418119,0.3895897465621878,0.3199499823153873,0.6522655835080972,-0.002266364551603777,-1.5215758628211562e-06,3.4616139393750517e-07,-2.5143615951841203e-07,3.638384947558603,3.990037178963181,-17.36006696707753,-5.2885848073368384,7.339454653359217,-22.049995580091853,0.003970321032954143,-19.61361703388944,12.606011773870936,1.2676761807949492e-05,-0.00041866185946715627,9.11349863370689,-0.18125862982834098,126.69309964043227,37.512529261238306,21307
160.7245130610358,-20.415803147497456,0.006251705258935674,0.003220919730107811,-242.2465125735502,-27.051827700497206,0.06280882861857158,0.03367606108330299,-0.014781721788440921,2.7189781714476933,-165.0763106359302,0.12140541894092859,0.39138951174878867,0.3334538313151669,0.6474587500029821,-0.002174643700108878,-1.264540915346402e-06,3.301904373852661e-07,-2.5255157308666916e-07,3.1495049836688755,3.8568931228715453,-17.41800881367761,-6.157687014895635,6.935792597280912,-22.400244700971836,0.0020932905626180748,-19.599822918755315,12.637043879001077,1.5512854858681618e-05,-0.00042195248403058733,8.967823450557471,-0.16413238279443138,126.69463592515947,37.50972402615308,21308
160.7210758409432,-20.316708976570943,0.005423671749866662,0.0031285827182382536,-241.85273994077747,-27.06367077676002,0.07135114761742212,0.033651180389073665,-0.013362469109677012,2.785683360531818,-163.2557354349157,0.12150482554521988,0.4041596413304533,0.31455132694375315,0.5417118205264331,-0.002008676554615062,-1.2761662262259548e-06,2.6023070502043616e-07,-2.190447423153911e-07,3.201603695597202,2.9013416553761697,-17.019634668564876,-5.330199282493952,7.007740795766821,-22.480696993561615,0.0004958463189088532,-19.600411887055678,12.630660010914426,1.694442794787844e-05,-0.0004424050942809242,8.90312044556141,-0.14486652330691163,126.70257157044347,37.51088024429188,21309
